achat_id,client_id,produit,categorie,quantite,prix_unitaire,montant_total,date_achat,statut,mode_paiement
2810,106,Disque SSD 1To,Stockage,1,111.01,111.01,2024-06-29,annulé,carte
2811,976,Écran 27 pouces,Électronique,1,380.83,380.83,2024-06-24,livré,virement
2812,1231,Clavier Mécanique,Accessoires,3,118.29,354.87,2024-10-17,livré,virement
2813,113,Montre Connectée,Électronique,2,347.83,695.66,2024-02-15,livré,carte
2814,132,Clavier Mécanique,Accessoires,1,132.56,132.56,2024-01-28,en cours,carte
2815,1094,Disque SSD 2To,Stockage,2,205.75,411.5,2025-03-24,annulé,carte
2816,995,Webcam HD,Accessoires,1,89.11,89.11,2024-04-16,livré,carte
2817,22,Tablette Air,Électronique,4,554.3,2217.2,2024-08-11,livré,virement
2818,89,Routeur WiFi 6,Réseau,1,162.54,162.54,2025-03-25,en cours,carte
2819,152,Hub USB,Accessoires,3,64.34,193.02,2024-12-13,livré,carte
2820,1289,Webcam HD,Accessoires,1,87.34,87.34,2024-06-20,en cours,virement
2821,1423,Chargeur Rapide,Accessoires,1,38.54,38.54,2024-09-25,livré,paypal
2822,45,Montre Connectée,Électronique,3,381.16,1143.48,2024-07-11,annulé,carte
2823,143,Hub USB,Accessoires,1,54.25,54.25,2024-04-15,livré,carte
2824,97,Clavier Mécanique,Accessoires,1,125.32,125.32,2025-08-30,livré,virement
2825,784,Souris Gaming,Accessoires,3,83.83,251.49,2025-08-20,livré,virement
2826,415,Disque SSD 2To,Stockage,1,187.82,187.82,2025-02-15,livré,carte
2827,1063,Écran 27 pouces,Électronique,1,406.4,406.4,2025-04-23,livré,carte
2828,6,Clavier Mécanique,Accessoires,1,126.72,126.72,2025-07-29,annulé,paypal
2829,1402,Chargeur Rapide,Accessoires,1,42.12,42.12,2024-02-21,livré,carte
2830,918,Écran 27 pouces,Électronique,1,416.15,416.15,2025-06-06,livré,paypal
2831,1348,Souris Gaming,Accessoires,1,86.03,86.03,2025-02-18,annulé,carte
2832,549,Clavier Mécanique,Accessoires,1,129.94,129.94,2025-05-14,livré,carte
2833,92,Enceinte Bluetooth,Audio,1,78.68,78.68,2025-06-11,livré,carte
2834,291,Casque Audio Pro,Audio,1,309.24,309.24,2024-01-24,en cours,carte
2835,74,Écouteurs Sans Fil,Électronique,1,216.95,216.95,2025-09-26,livré,carte
2836,82,Câble USB-C,Accessoires,2,20.79,41.58,2025-09-08,livré,carte
2837,949,Montre Connectée,Électronique,1,327.06,327.06,2024-06-26,en cours,carte
2838,369,Smartphone X,Électronique,1,823.67,823.67,2024-11-16,annulé,carte
2839,56,Routeur WiFi 6,Réseau,1,140.83,140.83,2024-09-17,annulé,carte
2840,138,Smartphone X,Électronique,1,913.29,913.29,2024-03-24,livré,carte
2841,22,Clavier Mécanique,Accessoires,3,119.44,358.32,2025-03-21,livré,carte
2842,607,Imprimante Laser,Électronique,1,269.16,269.16,2025-11-26,annulé,carte
2843,892,Routeur WiFi 6,Réseau,1,149.98,149.98,2024-08-09,livré,carte
2844,213,Enceinte Bluetooth,Audio,1,77.22,77.22,2024-11-27,en cours,virement
2845,80,Disque SSD 2To,Stockage,2,202.8,405.6,2024-10-01,annulé,carte
2846,100,Clavier Mécanique,Accessoires,1,130.05,130.05,2024-10-06,livré,paypal
2847,984,Webcam HD,Accessoires,2,90.36,180.72,2024-12-15,annulé,paypal
2848,578,Coque Protection,Accessoires,2,31.64,63.28,2025-06-11,livré,virement
2849,265,Souris Gaming,Accessoires,1,74.88,74.88,2024-02-08,en cours,carte
2850,894,Montre Connectée,Électronique,1,328.52,328.52,2024-03-31,livré,carte
2851,94,Disque SSD 2To,Stockage,1,180.6,180.6,2025-04-22,livré,carte
2852,125,Imprimante Laser,Électronique,3,253.41,760.23,2024-02-04,annulé,carte
2853,115,Montre Connectée,Électronique,2,343.43,686.86,2024-08-08,en cours,virement
2854,569,Enceinte Bluetooth,Audio,1,73.54,73.54,2024-05-24,livré,virement
2855,228,Routeur WiFi 6,Réseau,1,141.57,141.57,2024-05-13,livré,paypal
2856,1410,Clavier Mécanique,Accessoires,2,118.61,237.22,2025-07-12,livré,carte
2857,1105,Câble USB-C,Accessoires,1,19.57,19.57,2025-07-08,livré,carte
2858,96,Câble USB-C,Accessoires,2,19.07,38.14,2024-06-11,en cours,carte
2859,4,Chargeur Rapide,Accessoires,1,37.29,37.29,2024-06-20,livré,virement
2860,145,Casque Audio Pro,Audio,1,297.06,297.06,2024-04-25,en cours,paypal
2861,118,Support Laptop,Accessoires,4,53.57,214.28,2024-12-21,livré,virement
2862,424,Imprimante Laser,Électronique,1,244.26,244.26,2025-05-17,livré,carte
2863,835,Tablette Air,Électronique,1,616.19,616.19,2024-07-02,annulé,virement
2864,825,Clavier Mécanique,Accessoires,1,119.71,119.71,2024-04-27,livré,virement
2865,223,Laptop Pro,Électronique,4,1219.36,4877.44,2024-04-15,annulé,virement
2866,412,Webcam HD,Accessoires,2,83.73,167.46,2025-11-16,annulé,virement
2867,1498,Webcam HD,Accessoires,1,84.35,84.35,2024-06-17,annulé,virement
2868,130,Imprimante Laser,Électronique,1,260.4,260.4,2025-04-22,annulé,carte
2869,988,Écran 27 pouces,Électronique,1,412.04,412.04,2025-10-24,livré,carte
2870,343,Laptop Pro,Électronique,1,1412.92,1412.92,2024-08-26,en cours,carte
2871,546,Webcam HD,Accessoires,2,92.17,184.34,2025-06-05,livré,virement
2872,840,Écouteurs Sans Fil,Électronique,1,200.12,200.12,2024-05-11,livré,carte
2873,859,Enceinte Bluetooth,Audio,3,82.28,246.84,2024-03-06,en cours,carte
2874,1019,Clavier Mécanique,Accessoires,2,117.42,234.84,2025-11-08,annulé,carte
2875,772,Chargeur Rapide,Accessoires,1,42.57,42.57,2024-12-31,en cours,paypal
2876,1253,Chargeur Rapide,Accessoires,1,36.74,36.74,2024-01-25,livré,paypal
2877,130,Enceinte Bluetooth,Audio,1,87.23,87.23,2024-10-19,livré,carte
2878,70,Support Laptop,Accessoires,1,45.08,45.08,2025-02-12,livré,carte
2879,1187,Casque Audio Pro,Audio,1,286.08,286.08,2025-06-03,livré,carte
2880,844,Support Laptop,Accessoires,1,54.96,54.96,2025-11-02,livré,paypal
2881,812,Écran 27 pouces,Électronique,1,360.3,360.3,2024-04-08,en cours,paypal
2882,1393,Écran 27 pouces,Électronique,1,388.15,388.15,2025-07-31,en cours,virement
2883,71,Tablette Air,Électronique,4,563.22,2252.88,2024-06-22,en cours,virement
2884,231,Support Laptop,Accessoires,1,47.88,47.88,2024-05-11,livré,virement
2885,704,Souris Gaming,Accessoires,1,81.29,81.29,2024-04-08,en cours,carte
2886,600,Enceinte Bluetooth,Audio,1,76.23,76.23,2024-07-05,livré,carte
2887,342,Imprimante Laser,Électronique,2,268.78,537.56,2025-09-05,livré,carte
2888,9,Clavier Mécanique,Accessoires,1,141.98,141.98,2024-08-01,livré,paypal
2889,1133,Casque Audio Pro,Audio,3,271.08,813.24,2025-02-03,en cours,carte
2890,65,Chargeur Rapide,Accessoires,1,42.15,42.15,2025-02-28,livré,virement
2891,1174,Routeur WiFi 6,Réseau,1,154.96,154.96,2025-05-28,livré,carte
2892,1366,Routeur WiFi 6,Réseau,1,153.56,153.56,2025-12-14,annulé,paypal
2893,28,Routeur WiFi 6,Réseau,1,164.52,164.52,2025-12-01,livré,carte
2894,115,Chargeur Rapide,Accessoires,3,36.37,109.11,2025-11-07,livré,carte
2895,1475,Coque Protection,Accessoires,2,29.41,58.82,2025-11-20,en cours,virement
2896,417,Laptop Pro,Électronique,3,1417.07,4251.21,2026-01-08,livré,carte
2897,67,Enceinte Bluetooth,Audio,1,79.0,79.0,2025-10-28,en cours,carte
2898,1167,Smartphone X,Électronique,1,896.36,896.36,2024-05-14,annulé,carte
2899,1088,Écran 27 pouces,Électronique,1,430.24,430.24,2026-01-17,livré,carte
2900,53,Support Laptop,Accessoires,1,51.87,51.87,2025-02-12,livré,carte
2901,76,Disque SSD 2To,Stockage,4,180.57,722.28,2025-03-09,en cours,virement
2902,806,Écran 27 pouces,Électronique,1,387.43,387.43,2025-12-17,livré,virement
2903,821,Chargeur Rapide,Accessoires,1,43.51,43.51,2024-11-25,livré,carte
2904,259,Écouteurs Sans Fil,Électronique,1,193.76,193.76,2025-04-10,en cours,paypal
2905,281,Câble USB-C,Accessoires,4,21.06,84.24,2025-08-22,livré,carte
2906,3,Câble USB-C,Accessoires,1,21.72,21.72,2024-08-11,annulé,carte
2907,61,Disque SSD 1To,Stockage,1,109.56,109.56,2024-07-28,livré,carte
2908,1403,Câble USB-C,Accessoires,1,18.88,18.88,2024-06-24,livré,carte
2909,60,Routeur WiFi 6,Réseau,1,135.17,135.17,2025-07-09,livré,carte
2910,90,Souris Gaming,Accessoires,1,83.21,83.21,2025-08-06,en cours,carte
2911,64,Coque Protection,Accessoires,1,28.1,28.1,2024-02-03,livré,carte
2912,968,Webcam HD,Accessoires,3,92.51,277.53,2024-11-11,annulé,paypal
2913,872,Disque SSD 1To,Stockage,1,110.99,110.99,2024-10-20,livré,virement
2914,658,Câble USB-C,Accessoires,1,18.67,18.67,2025-02-14,en cours,carte
2915,89,Montre Connectée,Électronique,2,336.87,673.74,2025-11-27,livré,carte
2916,672,Écran 27 pouces,Électronique,1,366.71,366.71,2025-10-20,livré,carte
2917,107,Imprimante Laser,Électronique,3,227.35,682.05,2024-04-13,livré,virement
2918,115,Hub USB,Accessoires,1,59.65,59.65,2025-06-10,livré,carte
2919,290,Disque SSD 2To,Stockage,1,191.09,191.09,2025-11-08,annulé,carte
2920,119,Écouteurs Sans Fil,Électronique,1,192.0,192.0,2024-07-05,en cours,paypal
2921,75,Casque Audio Pro,Audio,1,289.99,289.99,2025-06-14,livré,virement
2922,456,Souris Gaming,Accessoires,1,75.47,75.47,2025-12-14,livré,carte
2923,491,Imprimante Laser,Électronique,3,274.01,822.03,2024-04-11,livré,carte
2924,1037,Routeur WiFi 6,Réseau,3,159.35,478.05,2025-01-04,en cours,carte
2925,357,Écran 27 pouces,Électronique,1,375.69,375.69,2025-11-14,livré,virement
2926,648,Tablette Air,Électronique,1,554.66,554.66,2025-03-19,annulé,carte
2927,1354,Souris Gaming,Accessoires,3,83.65,250.95,2025-07-12,livré,virement
2928,132,Enceinte Bluetooth,Audio,3,77.69,233.07,2024-04-27,annulé,paypal
2929,72,Coque Protection,Accessoires,1,31.4,31.4,2025-02-01,livré,paypal
2930,1214,Coque Protection,Accessoires,1,27.38,27.38,2025-02-17,livré,carte
2931,102,Montre Connectée,Électronique,1,355.28,355.28,2024-07-07,livré,paypal
2932,88,Smartphone X,Électronique,1,913.51,913.51,2024-04-21,livré,carte
2933,137,Casque Audio Pro,Audio,1,298.77,298.77,2025-11-13,en cours,carte
2934,480,Câble USB-C,Accessoires,1,20.81,20.81,2025-01-25,en cours,virement
2935,1070,Disque SSD 2To,Stockage,3,177.46,532.38,2025-04-07,livré,paypal
2936,132,Imprimante Laser,Électronique,1,262.54,262.54,2025-10-27,annulé,virement
2937,1194,Chargeur Rapide,Accessoires,1,40.48,40.48,2024-07-14,livré,paypal
2938,1455,Enceinte Bluetooth,Audio,1,80.31,80.31,2025-02-26,en cours,carte
2939,106,Clavier Mécanique,Accessoires,1,128.46,128.46,2024-09-23,en cours,paypal
2940,1248,Tablette Air,Électronique,2,575.9,1151.8,2025-02-15,en cours,carte
2941,926,Tablette Air,Électronique,1,651.14,651.14,2024-07-27,en cours,virement
2942,68,Câble USB-C,Accessoires,2,21.15,42.3,2024-09-18,livré,paypal
2943,328,Imprimante Laser,Électronique,5,274.09,1370.45,2024-04-28,livré,carte
2944,56,Laptop Pro,Électronique,1,1300.71,1300.71,2024-05-29,livré,virement
2945,21,Enceinte Bluetooth,Audio,1,87.77,87.77,2024-11-27,livré,virement
2946,87,Enceinte Bluetooth,Audio,1,85.13,85.13,2025-10-02,annulé,virement
2947,1475,Enceinte Bluetooth,Audio,1,74.66,74.66,2024-06-18,livré,paypal
2948,97,Chargeur Rapide,Accessoires,1,40.47,40.47,2025-08-28,livré,paypal
2949,453,Chargeur Rapide,Accessoires,1,42.62,42.62,2024-06-29,livré,virement
2950,43,Hub USB,Accessoires,4,54.13,216.52,2025-04-29,annulé,carte
2951,102,Laptop Pro,Électronique,2,1201.59,2403.18,2025-02-01,en cours,carte
2952,164,Laptop Pro,Électronique,1,1392.98,1392.98,2025-04-20,livré,virement
2953,630,Montre Connectée,Électronique,1,337.05,337.05,2024-03-12,livré,carte
2954,87,Enceinte Bluetooth,Audio,1,80.49,80.49,2025-06-29,en cours,carte
2955,1469,Écouteurs Sans Fil,Électronique,1,193.1,193.1,2025-02-22,livré,carte
2956,119,Souris Gaming,Accessoires,1,86.48,86.48,2025-07-12,annulé,virement
2957,777,Coque Protection,Accessoires,1,29.63,29.63,2024-09-11,livré,carte
2958,1228,Coque Protection,Accessoires,1,28.24,28.24,2024-05-19,livré,virement
2959,2,Câble USB-C,Accessoires,1,21.89,21.89,2024-08-08,livré,carte
2960,598,Hub USB,Accessoires,1,55.02,55.02,2025-09-30,livré,paypal
2961,491,Enceinte Bluetooth,Audio,1,74.97,74.97,2024-02-10,livré,carte
2962,75,Webcam HD,Accessoires,1,93.21,93.21,2025-08-01,livré,carte
2963,492,Écran 27 pouces,Électronique,1,396.54,396.54,2025-08-12,livré,virement
2964,1332,Coque Protection,Accessoires,1,29.05,29.05,2025-08-08,livré,carte
2965,22,Coque Protection,Accessoires,2,28.53,57.06,2025-06-08,annulé,paypal
2966,27,Casque Audio Pro,Audio,5,297.7,1488.5,2025-10-11,livré,carte
2967,1301,Disque SSD 2To,Stockage,1,181.08,181.08,2025-07-01,livré,carte
2968,144,Routeur WiFi 6,Réseau,1,149.7,149.7,2024-03-21,livré,carte
2969,125,Support Laptop,Accessoires,1,46.33,46.33,2024-05-19,en cours,carte
2970,67,Disque SSD 1To,Stockage,1,110.63,110.63,2025-07-15,en cours,carte
2971,433,Laptop Pro,Électronique,1,1319.52,1319.52,2025-04-29,livré,paypal
2972,533,Casque Audio Pro,Audio,1,311.51,311.51,2024-03-19,livré,virement
2973,130,Routeur WiFi 6,Réseau,2,143.34,286.68,2025-06-05,en cours,virement
2974,553,Câble USB-C,Accessoires,2,19.39,38.78,2025-01-05,annulé,carte
2975,674,Routeur WiFi 6,Réseau,2,148.6,297.2,2025-08-30,livré,carte
2976,403,Laptop Pro,Électronique,1,1280.44,1280.44,2024-12-05,en cours,virement
2977,217,Coque Protection,Accessoires,2,31.91,63.82,2025-11-03,annulé,carte
2978,54,Enceinte Bluetooth,Audio,1,80.35,80.35,2025-05-07,livré,virement
2979,1124,Écran 27 pouces,Électronique,1,419.78,419.78,2024-03-01,en cours,carte
2980,440,Coque Protection,Accessoires,1,29.84,29.84,2025-04-25,livré,carte
2981,3,Casque Audio Pro,Audio,1,324.78,324.78,2025-12-28,livré,carte
2982,1305,Support Laptop,Accessoires,4,46.85,187.4,2024-02-07,livré,paypal
2983,68,Clavier Mécanique,Accessoires,4,141.01,564.04,2024-05-08,livré,carte
2984,477,Tablette Air,Électronique,1,626.89,626.89,2024-10-04,livré,paypal
2985,15,Disque SSD 1To,Stockage,2,100.45,200.9,2024-10-23,livré,paypal
2986,1443,Disque SSD 1To,Stockage,1,103.72,103.72,2024-04-13,livré,carte
2987,492,Routeur WiFi 6,Réseau,1,136.78,136.78,2025-11-18,livré,virement
2988,1300,Montre Connectée,Électronique,1,334.38,334.38,2025-05-05,livré,carte
2989,1143,Écran 27 pouces,Électronique,1,391.17,391.17,2025-07-23,livré,virement
2990,376,Clavier Mécanique,Accessoires,1,142.78,142.78,2024-07-28,livré,carte
2991,4,Disque SSD 1To,Stockage,2,114.26,228.52,2024-03-22,annulé,carte
2992,26,Écouteurs Sans Fil,Électronique,1,204.86,204.86,2025-09-05,livré,carte
2993,1077,Support Laptop,Accessoires,1,48.81,48.81,2025-04-02,livré,paypal
2994,140,Coque Protection,Accessoires,1,30.91,30.91,2025-03-16,livré,carte
2995,66,Casque Audio Pro,Audio,1,317.53,317.53,2025-01-02,livré,paypal
2996,144,Enceinte Bluetooth,Audio,1,78.54,78.54,2025-01-13,en cours,virement
2997,87,Hub USB,Accessoires,1,57.75,57.75,2025-11-15,livré,carte
2998,280,Câble USB-C,Accessoires,4,20.24,80.96,2024-03-15,livré,carte
2999,443,Casque Audio Pro,Audio,1,281.36,281.36,2024-05-27,livré,paypal
3000,24,Écouteurs Sans Fil,Électronique,1,212.51,212.51,2025-07-30,en cours,carte
3001,968,Tablette Air,Électronique,1,599.46,599.46,2025-01-20,livré,carte
3002,65,Câble USB-C,Accessoires,3,20.83,62.49,2025-08-18,livré,paypal
3003,1016,Écouteurs Sans Fil,Électronique,1,201.88,201.88,2024-09-05,livré,paypal
3004,932,Disque SSD 1To,Stockage,1,107.95,107.95,2024-12-27,livré,carte
3005,601,Montre Connectée,Électronique,1,325.09,325.09,2025-01-24,annulé,paypal
3006,88,Clavier Mécanique,Accessoires,1,132.27,132.27,2024-12-26,livré,carte
3007,1361,Laptop Pro,Électronique,1,1249.31,1249.31,2024-02-21,livré,paypal
3008,770,Casque Audio Pro,Audio,1,310.45,310.45,2024-02-24,livré,carte
3009,461,Montre Connectée,Électronique,1,320.51,320.51,2025-05-17,livré,virement
3010,1475,Routeur WiFi 6,Réseau,1,164.11,164.11,2025-10-28,livré,carte
3011,1418,Chargeur Rapide,Accessoires,1,38.8,38.8,2024-10-22,livré,carte
3012,28,Enceinte Bluetooth,Audio,1,77.11,77.11,2025-04-29,en cours,virement
3013,187,Clavier Mécanique,Accessoires,2,131.04,262.08,2024-03-24,livré,carte
3014,1098,Support Laptop,Accessoires,1,50.55,50.55,2025-07-02,en cours,paypal
3015,119,Coque Protection,Accessoires,5,32.44,162.2,2024-08-08,en cours,virement
3016,117,Disque SSD 1To,Stockage,1,115.47,115.47,2024-05-08,livré,virement
3017,1157,Écouteurs Sans Fil,Électronique,1,199.62,199.62,2024-10-22,en cours,virement
3018,112,Disque SSD 2To,Stockage,1,186.33,186.33,2024-04-18,annulé,virement
3019,413,Coque Protection,Accessoires,1,31.37,31.37,2024-11-16,livré,carte
3020,472,Disque SSD 1To,Stockage,1,110.21,110.21,2025-08-25,livré,paypal
3021,81,Imprimante Laser,Électronique,1,236.19,236.19,2025-01-28,en cours,paypal
3022,885,Clavier Mécanique,Accessoires,1,139.24,139.24,2026-01-13,livré,carte
3023,409,Écran 27 pouces,Électronique,1,419.39,419.39,2024-10-16,livré,carte
3024,4,Souris Gaming,Accessoires,2,72.02,144.04,2024-02-24,livré,carte
3025,772,Webcam HD,Accessoires,2,94.38,188.76,2024-09-02,livré,paypal
3026,29,Casque Audio Pro,Audio,1,300.96,300.96,2024-05-23,en cours,virement
3027,249,Disque SSD 1To,Stockage,1,116.55,116.55,2025-03-16,livré,virement
3028,190,Coque Protection,Accessoires,1,31.44,31.44,2025-07-06,livré,carte
3029,127,Souris Gaming,Accessoires,4,83.86,335.44,2025-02-26,en cours,virement
3030,1183,Hub USB,Accessoires,2,61.4,122.8,2024-02-17,livré,carte
3031,690,Disque SSD 2To,Stockage,1,203.01,203.01,2024-12-28,livré,virement
3032,529,Coque Protection,Accessoires,1,27.29,27.29,2024-11-12,en cours,virement
3033,1402,Webcam HD,Accessoires,1,83.13,83.13,2024-07-13,livré,carte
3034,169,Écouteurs Sans Fil,Électronique,1,183.4,183.4,2025-04-04,livré,virement
3035,757,Disque SSD 1To,Stockage,1,102.1,102.1,2025-04-12,en cours,carte
3036,5,Souris Gaming,Accessoires,1,84.87,84.87,2024-12-21,annulé,carte
3037,53,Câble USB-C,Accessoires,2,19.1,38.2,2024-10-05,livré,carte
3038,769,Enceinte Bluetooth,Audio,1,76.0,76.0,2026-01-19,en cours,carte
3039,885,Hub USB,Accessoires,1,54.63,54.63,2025-08-06,livré,virement
3040,5,Montre Connectée,Électronique,2,352.73,705.46,2025-08-11,livré,virement
3041,36,Webcam HD,Accessoires,1,91.73,91.73,2025-12-16,livré,carte
3042,101,Montre Connectée,Électronique,1,339.26,339.26,2025-10-06,livré,paypal
3043,84,Montre Connectée,Électronique,1,370.27,370.27,2025-02-07,livré,carte
3044,328,Webcam HD,Accessoires,1,89.17,89.17,2024-04-20,livré,carte
3045,25,Routeur WiFi 6,Réseau,4,151.54,606.16,2024-03-04,livré,carte
3046,1407,Support Laptop,Accessoires,4,51.27,205.08,2025-08-28,annulé,carte
3047,37,Disque SSD 2To,Stockage,1,204.89,204.89,2025-11-28,livré,carte
3048,45,Webcam HD,Accessoires,1,88.67,88.67,2025-10-13,livré,carte
3049,144,Webcam HD,Accessoires,1,89.24,89.24,2024-07-22,livré,carte
3050,360,Souris Gaming,Accessoires,5,74.03,370.15,2025-02-09,annulé,paypal
3051,23,Montre Connectée,Électronique,1,378.3,378.3,2025-10-31,en cours,carte
3052,110,Support Laptop,Accessoires,2,47.23,94.46,2025-11-19,annulé,carte
3053,1486,Smartphone X,Électronique,4,864.97,3459.88,2025-07-12,livré,carte
3054,859,Webcam HD,Accessoires,3,86.39,259.17,2024-07-29,livré,carte
3055,682,Webcam HD,Accessoires,1,89.98,89.98,2025-07-09,annulé,carte
3056,634,Écran 27 pouces,Électronique,2,380.75,761.5,2025-12-23,livré,virement
3057,171,Écran 27 pouces,Électronique,5,402.77,2013.85,2025-05-04,livré,carte
3058,1392,Montre Connectée,Électronique,2,361.76,723.52,2025-02-23,livré,paypal
3059,8,Imprimante Laser,Électronique,1,245.91,245.91,2024-12-31,livré,carte
3060,820,Montre Connectée,Électronique,3,334.31,1002.93,2025-10-24,livré,virement
3061,838,Routeur WiFi 6,Réseau,1,160.68,160.68,2024-07-20,livré,virement
3062,120,Tablette Air,Électronique,1,609.37,609.37,2024-06-09,annulé,carte
3063,75,Support Laptop,Accessoires,4,46.08,184.32,2025-06-27,en cours,carte
3064,990,Disque SSD 2To,Stockage,4,175.76,703.04,2024-06-05,livré,carte
3065,630,Smartphone X,Électronique,1,885.46,885.46,2025-05-07,annulé,paypal
3066,227,Montre Connectée,Électronique,1,370.33,370.33,2024-11-07,livré,carte
3067,730,Clavier Mécanique,Accessoires,1,131.94,131.94,2024-07-15,livré,carte
3068,1352,Disque SSD 1To,Stockage,2,113.13,226.26,2025-05-25,livré,carte
3069,127,Souris Gaming,Accessoires,1,73.28,73.28,2024-05-02,livré,paypal
3070,110,Webcam HD,Accessoires,1,87.06,87.06,2024-11-07,en cours,carte
